Visited,Site,Year,Visit_num,BO,NSO,Method,TOD,RF,FOR,ttot
1,3,8,3,0,0,2,2,-0.591633566,-0.310293188,-0.583333333
1,3,8,4,0,0,2,2,-0.591633566,-0.310293188,-0.666666667
0,3,8,5,0,0,3,3,-0.591633566,-0.310293188,0
0,3,8,6,0,0,3,3,-0.591633566,-0.310293188,0
0,3,8,7,0,0,3,3,-0.591633566,-0.310293188,0
0,3,8,8,0,0,3,3,-0.591633566,-0.310293188,0
1,3,9,1,0,0,3,1,-0.591633566,-0.310293188,-0.55
1,3,9,2,0,0,2,2,-0.591633566,-0.310293188,-0.5
1,3,9,3,0,0,2,2,-0.591633566,-0.310293188,-0.883333333
1,3,9,4,0,0,2,3,-0.591633566,-0.310293188,-0.533333333
0,3,9,5,0,0,3,3,-0.591633566,-0.310293188,0
0,3,9,6,0,0,3,3,-0.591633566,-0.310293188,0
0,3,9,7,0,0,3,3,-0.591633566,-0.310293188,0
0,3,9,8,0,0,3,3,-0.591633566,-0.310293188,0
1,3,10,1,0,0,2,2,-0.591633566,-0.331309588,-0.333333333
1,3,10,2,0,0,3,2,-0.591633566,-0.331309588,-0.9
1,3,10,3,0,0,3,2,-0.591633566,-0.331309588,-0.616666667
0,3,10,4,0,0,3,3,-0.591633566,-0.331309588,0
0,3,10,5,0,0,3,3,-0.591633566,-0.331309588,0
0,3,10,6,0,0,3,3,-0.591633566,-0.331309588,0
0,3,10,7,0,0,3,3,-0.591633566,-0.331309588,0
0,3,10,8,0,0,3,3,-0.591633566,-0.331309588,0
1,3,11,1,0,0,3,1,-0.591633566,-0.379880823,-0.416666667
1,3,11,2,0,0,2,2,-0.591633566,-0.379880823,-0.866666667
1,3,11,3,0,0,2,2,-0.591633566,-0.379880823,-0.8
1,3,11,4,0,0,2,2,-0.591633566,-0.379880823,-0.816666667
0,3,11,5,0,0,3,3,-0.591633566,-0.379880823,0
0,3,11,6,0,0,3,3,-0.591633566,-0.379880823,0
0,3,11,7,0,0,3,3,-0.591633566,-0.379880823,0
0,3,11,8,0,0,3,3,-0.591633566,-0.379880823,0
1,3,12,1,0,0,2,2,-0.623870554,-0.492902352,-0.466666667
1,3,12,2,0,0,2,2,-0.623870554,-0.492902352,-0.433333333
1,3,12,3,0,0,3,3,-0.623870554,-0.492902352,3.066666667
1,3,12,4,0,0,3,2,-0.623870554,-0.492902352,-0.166666667
1,3,12,5,0,0,3,2,-0.623870554,-0.492902352,-0.7
1,3,12,6,0,0,3,2,-0.623870554,-0.492902352,0.416666667
0,3,12,7,0,0,3,3,-0.623870554,-0.492902352,0
0,3,12,8,0,0,3,3,-0.623870554,-0.492902352,0
1,3,13,1,0,0,3,2,-0.623870554,-0.492902352,-0.8
1,3,13,2,0,0,2,2,-0.623870554,-0.492902352,-1
1,3,13,3,0,0,3,1,-0.623870554,-0.492902352,-0.216666667
1,3,13,4,0,0,2,2,-0.623870554,-0.492902352,-0.233333333
1,3,13,5,0,0,2,2,-0.623870554,-0.492902352,0.083333333
0,3,13,6,0,0,3,3,-0.623870554,-0.492902352,0
0,3,13,7,0,0,3,3,-0.623870554,-0.492902352,0
0,3,13,8,0,0,3,3,-0.623870554,-0.492902352,0
1,3,14,1,0,0,3,2,-0.663159384,-0.569495453,-0.833333333
1,3,14,2,0,0,2,2,-0.663159384,-0.569495453,-1
1,3,14,3,0,0,2,1,-0.663159384,-0.569495453,-0.416666667
1,3,14,4,0,0,2,2,-0.663159384,-0.569495453,-0.833333333
0,3,14,5,0,0,3,3,-0.663159384,-0.569495453,0
0,3,14,6,0,0,3,3,-0.663159384,-0.569495453,0
0,3,14,7,0,0,3,3,-0.663159384,-0.569495453,0
0,3,14,8,0,0,3,3,-0.663159384,-0.569495453,0
1,3,15,1,0,0,2,1,-0.663159384,-0.56949545,-0.8
1,3,15,2,0,0,2,2,-0.663159384,-0.56949545,-0.816666667
1,3,15,3,0,0,3,2,-0.663159384,-0.56949545,-0.666666667
1,3,15,4,0,0,2,2,-0.663159384,-0.56949545,-0.883333333
0,3,15,5,0,0,3,3,-0.663159384,-0.56949545,0
0,3,15,6,0,0,3,3,-0.663159384,-0.56949545,0
0,3,15,7,0,0,3,3,-0.663159384,-0.56949545,0
0,3,15,8,0,0,3,3,-0.663159384,-0.56949545,0
1,3,16,1,0,0,3,1,-0.664166789,-0.668506048,-0.25
1,3,16,2,0,0,2,2,-0.664166789,-0.668506048,-0.083333333
1,3,16,3,0,0,3,2,-0.664166789,-0.668506048,-0.75
1,3,16,4,0,0,3,3,-0.664166789,-0.668506048,2.333333333
1,3,16,5,0,0,1,1,-0.664166789,-0.668506048,1.166666667
0,3,16,6,0,0,3,3,-0.664166789,-0.668506048,0
0,3,16,7,0,0,3,3,-0.664166789,-0.668506048,0
0,3,16,8,0,0,3,3,-0.664166789,-0.668506048,0
1,3,17,1,0,0,3,1,-0.664166789,-0.668506048,-0.583333333
1,3,17,2,0,0,2,2,-0.664166789,-0.668506048,-0.5
1,3,17,3,0,0,2,2,-0.664166789,-0.668506048,-1
1,3,17,4,0,0,2,2,-0.664166789,-0.668506048,-1.133333333
1,3,17,5,0,0,3,3,-0.664166789,-0.668506048,2.916666667
0,3,17,6,0,0,3,3,-0.664166789,-0.668506048,0
0,3,17,7,0,0,3,3,-0.664166789,-0.668506048,0
0,3,17,8,0,0,3,3,-0.664166789,-0.668506048,0
1,3,18,1,0,0,3,2,-0.665174195,-0.684852137,-0.583333333
1,3,18,2,0,0,3,2,-0.665174195,-0.684852137,-0.416666667
1,3,18,3,0,0,3,3,-0.665174195,-0.684852137,1
0,3,18,4,0,0,3,3,-0.665174195,-0.684852137,0
0,3,18,5,0,0,3,3,-0.665174195,-0.684852137,0
0,3,18,6,0,0,3,3,-0.665174195,-0.684852137,0
0,3,18,7,0,0,3,3,-0.665174195,-0.684852137,0
0,3,18,8,0,0,3,3,-0.665174195,-0.684852137,0
1,3,19,1,1,0,1,1,-0.665174195,-0.684852137,-0.5
1,3,19,2,0,0,2,2,-0.665174195,-0.684852137,-0.233333333
1,3,19,3,0,0,2,2,-0.665174195,-0.684852137,-0.8
1,3,19,4,0,0,2,2,-0.665174195,-0.684852137,-0.416666667
0,3,19,5,0,0,3,3,-0.665174195,-0.684852137,0
0,3,19,6,0,0,3,3,-0.665174195,-0.684852137,0
0,3,19,7,0,0,3,3,-0.665174195,-0.684852137,0
0,3,19,8,0,0,3,3,-0.665174195,-0.684852137,0
1,3,20,1,0,0,3,1,-0.665174195,-0.684852137,-0.066666667
1,3,20,2,0,0,2,2,-0.665174195,-0.684852137,-1.15
1,3,20,3,0,0,1,2,-0.665174195,-0.684852137,-0.483333333
1,3,20,4,0,0,2,2,-0.665174195,-0.684852137,-0.5
0,3,20,5,0,0,3,3,-0.665174195,-0.684852137,0
0,3,20,6,0,0,3,3,-0.665174195,-0.684852137,0
0,3,20,7,0,0,3,3,-0.665174195,-0.684852137,0
0,3,20,8,0,0,3,3,-0.665174195,-0.684852137,0
1,3,21,1,0,0,2,1,-0.665174195,-0.684852137,-0.966666667
1,3,21,2,1,1,3,3,-0.665174195,-0.684852137,3.5
0,3,21,3,0,0,3,3,-0.665174195,-0.684852137,0
0,3,21,4,0,0,3,3,-0.665174195,-0.684852137,0
0,3,21,5,0,0,3,3,-0.665174195,-0.684852137,0
0,3,21,6,0,0,3,3,-0.665174195,-0.684852137,0
0,3,21,7,0,0,3,3,-0.665174195,-0.684852137,0
0,3,21,8,0,0,3,3,-0.665174195,-0.684852137,0
1,3,22,1,0,0,2,2,NA,NA,-0.333333333
1,3,22,2,0,0,3,1,NA,NA,-0.916666667
1,3,22,3,0,0,2,2,NA,NA,-0.583333333
1,3,22,4,0,0,2,2,NA,NA,-0.916666667
1,3,22,5,0,0,2,2,NA,NA,-0.733333333
1,3,22,6,1,0,3,1,NA,NA,-0.383333333
0,3,22,7,0,0,3,3,NA,NA,0
0,3,22,8,0,0,3,3,NA,NA,0
1,4,1,1,0,0,2,1,0.40670566,0.106765592,-0.5
1,4,1,2,0,0,2,2,0.40670566,0.106765592,-0.766666667
1,4,1,3,0,0,2,2,0.40670566,0.106765592,-0.416666667
1,4,1,4,0,0,2,3,0.40670566,0.106765592,1.666666667
1,4,1,5,0,0,2,1,0.40670566,0.106765592,-0.5
1,4,1,6,0,0,2,1,0.40670566,0.106765592,-0.1
1,4,1,7,0,0,2,2,0.40670566,0.106765592,-1.083333333
1,4,1,8,0,0,1,1,0.40670566,0.106765592,0.466666667
1,4,2,1,0,0,2,2,0.40670566,0.106765592,-0.066666667
1,4,2,2,0,0,2,2,0.40670566,0.106765592,-1.033333333
1,4,2,3,0,0,2,2,0.40670566,0.106765592,-0.966666667
1,4,2,4,0,0,2,3,0.40670566,0.106765592,-0.5
1,4,2,5,0,0,2,2,0.40670566,0.106765592,-0.683333333
1,4,2,6,0,0,2,1,0.40670566,0.106765592,-0.133333333
1,4,2,7,0,0,2,2,0.40670566,0.106765592,-0.633333333
1,4,2,8,0,0,2,3,0.40670566,0.106765592,-0.716666667
1,4,3,1,0,0,2,2,0.40670566,0.106765592,-0.633333333
1,4,3,2,0,0,2,2,0.40670566,0.106765592,-0.7
1,4,3,3,0,0,2,3,0.40670566,0.106765592,-1.016666667
1,4,3,4,0,0,2,2,0.40670566,0.106765592,-1.016666667
1,4,3,5,0,0,2,2,0.40670566,0.106765592,-1.05
1,4,3,6,0,0,1,1,0.40670566,0.106765592,-0.366666667
0,4,3,7,0,0,3,3,0.40670566,0.106765592,0
0,4,3,8,0,0,3,3,0.40670566,0.106765592,0
1,4,4,1,0,0,2,2,0.40670566,0.106765592,0
1,4,4,2,0,0,2,2,0.40670566,0.106765592,-0.25
1,4,4,3,0,0,2,2,0.40670566,0.106765592,-0.433333333
1,4,4,4,0,0,1,1,0.40670566,0.106765592,0.766666667
1,4,4,5,0,0,2,3,0.40670566,0.106765592,-0.083333333
1,4,4,6,0,0,2,2,0.40670566,0.106765592,-1
1,4,4,7,0,0,2,2,0.40670566,0.106765592,0.25
1,4,4,8,0,0,2,2,0.40670566,0.106765592,0
1,4,5,1,0,0,2,1,0.40670566,0.106765592,3.483333333
1,4,5,2,0,0,2,3,0.40670566,0.106765592,0.333333333
1,4,5,3,0,0,2,1,0.40670566,0.106765592,1.583333333
1,4,5,4,0,0,2,1,0.40670566,0.106765592,-0.933333333
1,4,5,5,0,0,2,2,0.40670566,0.106765592,1.5
1,4,5,6,0,0,2,1,0.40670566,0.106765592,-0.733333333
1,4,5,7,0,0,2,2,0.40670566,0.106765592,-0.066666667
0,4,5,8,0,0,3,3,0.40670566,0.106765592,0
1,4,6,1,0,0,2,2,0.406705665,0.106765592,0
1,4,6,2,0,0,2,2,0.406705665,0.106765592,2.233333333
1,4,6,3,0,0,2,2,0.406705665,0.106765592,-0.316666667
1,4,6,4,0,0,2,2,0.406705665,0.106765592,0.016666667
1,4,6,5,0,0,2,2,0.406705665,0.106765592,0.416666667
1,4,6,6,0,0,2,1,0.406705665,0.106765592,-0.15
0,4,6,7,0,0,3,3,0.406705665,0.106765592,0
0,4,6,8,0,0,3,3,0.406705665,0.106765592,0
1,4,7,1,0,0,2,2,0.406705665,0.102562312,0.5
1,4,7,2,0,0,2,2,0.406705665,0.102562312,0.966666667
1,4,7,3,0,0,2,2,0.406705665,0.102562312,0.416666667
1,4,7,4,0,0,2,3,0.406705665,0.102562312,-0.216666667
1,4,7,5,0,0,2,2,0.406705665,0.102562312,0.116666667
1,4,7,6,0,0,2,2,0.406705665,0.102562312,1.183333333
0,4,7,7,0,0,3,3,0.406705665,0.102562312,0
0,4,7,8,0,0,3,3,0.406705665,0.102562312,0
1,4,8,1,0,0,2,2,0.406705665,0.102562312,0.416666667
1,4,8,2,0,0,2,2,0.406705665,0.102562312,0.783333333
1,4,8,3,0,0,2,2,0.406705665,0.102562312,-0.15
1,4,8,4,0,0,2,2,0.406705665,0.102562312,-0.033333333
1,4,8,5,0,0,2,2,0.406705665,0.102562312,-0.083333333
1,4,8,6,0,0,2,2,0.406705665,0.102562312,0.033333333
0,4,8,7,0,0,3,3,0.406705665,0.102562312,0
0,4,8,8,0,0,3,3,0.406705665,0.102562312,0
1,4,9,1,0,0,2,2,0.406705665,0.102562312,0.683333333
1,4,9,2,0,0,2,2,0.406705665,0.102562312,0.233333333
1,4,9,3,0,0,2,2,0.406705665,0.102562312,-0.75
1,4,9,4,0,0,2,2,0.406705665,0.102562312,-0.166666667
0,4,9,5,0,0,3,3,0.406705665,0.102562312,0
0,4,9,6,0,0,3,3,0.406705665,0.102562312,0
0,4,9,7,0,0,3,3,0.406705665,0.102562312,0
0,4,9,8,0,0,3,3,0.406705665,0.102562312,0
1,4,10,1,0,0,2,2,0.406705665,0.102562312,0.433333333
1,4,10,2,0,0,3,1,0.406705665,0.102562312,1
0,4,10,3,0,0,3,3,0.406705665,0.102562312,0
0,4,10,4,0,0,3,3,0.406705665,0.102562312,0
0,4,10,5,0,0,3,3,0.406705665,0.102562312,0
0,4,10,6,0,0,3,3,0.406705665,0.102562312,0
0,4,10,7,0,0,3,3,0.406705665,0.102562312,0
0,4,10,8,0,0,3,3,0.406705665,0.102562312,0
1,4,11,1,0,0,2,2,0.406705665,0.102562312,-1
1,4,11,2,0,0,2,2,0.406705665,0.102562312,-0.1
1,4,11,3,0,0,2,1,0.406705665,0.102562312,-0.516666667
1,4,11,4,0,0,2,1,0.406705665,0.102562312,-0.3
1,4,11,5,0,0,3,1,0.406705665,0.102562312,-0.466666667
1,4,11,6,0,0,2,3,0.406705665,0.102562312,-0.25
0,4,11,7,0,0,3,3,0.406705665,0.102562312,0
0,4,11,8,0,0,3,3,0.406705665,0.102562312,0
1,4,12,1,0,0,2,1,0.386557547,0.09322169,-0.5
1,4,12,2,0,0,3,2,0.386557547,0.09322169,-0.95
1,4,12,3,0,0,2,2,0.386557547,0.09322169,-0.083333333
1,4,12,4,0,0,2,2,0.386557547,0.09322169,-0.65
1,4,12,5,0,0,2,2,0.386557547,0.09322169,-0.166666667
1,4,12,6,0,0,2,2,0.386557547,0.09322169,-1
0,4,12,7,0,0,3,3,0.386557547,0.09322169,0
0,4,12,8,0,0,3,3,0.386557547,0.09322169,0
1,4,13,1,0,0,2,2,0.386557547,0.09322169,-0.033333333
1,4,13,2,0,0,2,2,0.386557547,0.09322169,-0.333333333
1,4,13,3,0,0,2,2,0.386557547,0.09322169,-0.283333333
1,4,13,4,0,0,2,2,0.386557547,0.09322169,-0.333333333
1,4,13,5,0,0,3,3,0.386557547,0.09322169,0.783333333
1,4,13,6,0,0,2,2,0.386557547,0.09322169,-0.083333333
1,4,13,7,0,0,2,3,0.386557547,0.09322169,0.833333333
0,4,13,8,0,0,3,3,0.386557547,0.09322169,0
1,4,14,1,0,0,3,1,0.386557547,0.09322169,0.333333333
1,4,14,2,0,0,2,1,0.386557547,0.09322169,-0.5
1,4,14,3,0,0,2,1,0.386557547,0.09322169,-0.05
1,4,14,4,0,0,2,2,0.386557547,0.09322169,-0.033333333
1,4,14,5,0,0,3,2,0.386557547,0.09322169,4
1,4,14,6,0,0,3,1,0.386557547,0.09322169,1.416666667
1,4,14,7,0,0,2,3,0.386557547,0.09322169,-0.333333333
1,4,14,8,0,0,3,1,0.386557547,0.09322169,0
1,4,15,1,0,0,3,1,0.386557547,0.09322169,0.716666667
1,4,15,2,0,0,3,1,0.386557547,0.09322169,0.416666667
1,4,15,3,0,0,3,1,0.386557547,0.09322169,-0.533333333
1,4,15,4,0,0,2,2,0.386557547,0.09322169,0
1,4,15,5,0,0,2,2,0.386557547,0.09322169,0.333333333
1,4,15,6,0,0,2,2,0.386557547,0.09322169,-0.4
1,4,15,7,0,1,1,1,0.386557547,0.09322169,2.066666667
0,4,15,8,0,0,3,3,0.386557547,0.09322169,0
1,4,16,1,0,0,2,3,0.386557547,0.09322169,-0.466666667
1,4,16,2,0,0,2,1,0.386557547,0.09322169,0.516666667
1,4,16,3,1,0,2,2,0.386557547,0.09322169,-0.166666667
1,4,16,4,0,0,3,2,0.386557547,0.09322169,0.166666667
0,4,16,5,0,0,3,3,0.386557547,0.09322169,0
0,4,16,6,0,0,3,3,0.386557547,0.09322169,0
0,4,16,7,0,0,3,3,0.386557547,0.09322169,0
0,4,16,8,0,0,3,3,0.386557547,0.09322169,0
1,4,17,1,0,0,3,2,0.386557547,0.09322169,-0.266666667
1,4,17,2,0,0,2,2,0.386557547,0.09322169,0.25
1,4,17,3,0,0,2,2,0.386557547,0.09322169,0.25
1,4,17,4,0,0,2,3,0.386557547,0.09322169,-0.083333333
0,4,17,5,0,0,3,3,0.386557547,0.09322169,0
0,4,17,6,0,0,3,3,0.386557547,0.09322169,0
0,4,17,7,0,0,3,3,0.386557547,0.09322169,0
0,4,17,8,0,0,3,3,0.386557547,0.09322169,0
1,4,18,1,0,0,2,3,0.380513112,0.083414036,0.85
1,4,18,2,0,0,2,2,0.380513112,0.083414036,0
1,4,18,3,0,0,2,1,0.380513112,0.083414036,-0.033333333
1,4,18,4,1,0,2,2,0.380513112,0.083414036,-0.266666667
1,4,18,5,0,0,2,1,0.380513112,0.083414036,0.533333333
1,4,18,6,0,0,2,2,0.380513112,0.083414036,0.283333333
0,4,18,7,0,0,3,3,0.380513112,0.083414036,0
0,4,18,8,0,0,3,3,0.380513112,0.083414036,0
1,4,19,1,1,0,2,2,0.380513112,0.083414036,0.333333333
1,4,19,2,0,0,2,2,0.380513112,0.083414036,0.333333333
1,4,19,3,0,1,3,3,0.380513112,0.083414036,0.65
0,4,19,4,0,0,3,3,0.380513112,0.083414036,0
0,4,19,5,0,0,3,3,0.380513112,0.083414036,0
0,4,19,6,0,0,3,3,0.380513112,0.083414036,0
0,4,19,7,0,0,3,3,0.380513112,0.083414036,0
0,4,19,8,0,0,3,3,0.380513112,0.083414036,0
1,4,20,1,0,1,3,1,0.380513112,0.083414036,1.25
1,4,20,2,0,0,2,1,0.380513112,0.083414036,-0.5
1,4,20,3,0,0,3,1,0.380513112,0.083414036,0.5
1,4,20,4,0,0,3,3,0.380513112,0.083414036,0.25
1,4,20,5,0,0,2,2,0.380513112,0.083414036,-0.733333333
1,4,20,6,0,1,3,3,0.380513112,0.083414036,0.216666667
0,4,20,7,0,0,3,3,0.380513112,0.083414036,0
0,4,20,8,0,0,3,3,0.380513112,0.083414036,0
1,4,21,1,0,0,3,1,0.380513112,0.083414036,-0.666666667
1,4,21,2,0,1,1,1,0.380513112,0.083414036,0.166666667
1,4,21,3,0,0,1,1,0.380513112,0.083414036,0
0,4,21,4,0,0,3,3,0.380513112,0.083414036,0
0,4,21,5,0,0,3,3,0.380513112,0.083414036,0
0,4,21,6,0,0,3,3,0.380513112,0.083414036,0
0,4,21,7,0,0,3,3,0.380513112,0.083414036,0
0,4,21,8,0,0,3,3,0.380513112,0.083414036,0
1,4,22,1,0,0,2,2,NA,NA,-0.5
1,4,22,2,0,0,3,2,NA,NA,-1
1,4,22,3,0,0,3,1,NA,NA,0.5
1,4,22,4,0,0,2,1,NA,NA,0.833333333
1,4,22,5,0,0,3,2,NA,NA,-0.833333333
1,4,22,6,0,0,3,2,NA,NA,-0.283333333
1,4,22,7,0,0,2,1,NA,NA,1.5
0,4,22,8,0,0,3,3,NA,NA,0
1,5,1,1,0,0,2,3,-0.06375288,-0.087519349,-0.85
1,5,1,2,0,0,2,2,-0.06375288,-0.087519349,-0.666666667
1,5,1,3,0,0,2,2,-0.06375288,-0.087519349,-1.083333333
1,5,1,4,0,0,2,1,-0.06375288,-0.087519349,-0.6
1,5,1,5,0,0,2,1,-0.06375288,-0.087519349,-0.55
1,5,1,6,0,0,2,2,-0.06375288,-0.087519349,-0.733333333
1,5,1,7,0,0,2,2,-0.06375288,-0.087519349,-0.75
0,5,1,8,0,0,3,3,-0.06375288,-0.087519349,0
1,5,2,1,0,0,2,2,-0.06375288,-0.087519349,-0.5
1,5,2,2,0,0,2,2,-0.06375288,-0.087519349,-0.633333333
1,5,2,3,0,0,2,2,-0.06375288,-0.087519349,-0.75
1,5,2,4,0,0,2,2,-0.06375288,-0.087519349,-1.1
1,5,2,5,0,0,2,2,-0.06375288,-0.087519349,-1.033333333
1,5,2,6,0,0,2,1,-0.06375288,-0.087519349,-0.75
0,5,2,7,0,0,3,3,-0.06375288,-0.087519349,0
0,5,2,8,0,0,3,3,-0.06375288,-0.087519349,0
1,5,3,1,0,0,2,2,-0.06375288,-0.087519349,-0.083333333
1,5,3,2,0,0,2,1,-0.06375288,-0.087519349,0.233333333
1,5,3,3,0,0,2,1,-0.06375288,-0.087519349,-1.083333333
1,5,3,4,0,0,2,2,-0.06375288,-0.087519349,0
1,5,3,5,0,0,2,1,-0.06375288,-0.087519349,-0.033333333
1,5,3,6,0,0,2,1,-0.06375288,-0.087519349,2.233333333
1,5,3,7,0,0,2,1,-0.06375288,-0.087519349,4.5
1,5,3,8,0,0,2,3,-0.06375288,-0.087519349,3.066666667
1,5,4,1,0,0,2,3,-0.07886397,-0.107134656,-0.833333333
1,5,4,2,0,0,2,2,-0.07886397,-0.107134656,-0.483333333
1,5,4,3,0,0,2,1,-0.07886397,-0.107134656,-0.866666667
1,5,4,4,0,0,2,1,-0.07886397,-0.107134656,-0.266666667
1,5,4,5,0,0,2,3,-0.07886397,-0.107134656,-0.333333333
1,5,4,6,0,0,2,2,-0.07886397,-0.107134656,-0.383333333
1,5,4,7,0,0,2,2,-0.07886397,-0.107134656,-0.25
0,5,4,8,0,0,3,3,-0.07886397,-0.107134656,0
1,5,5,1,0,0,2,2,-0.12117502,-0.139359802,-0.666666667
1,5,5,2,0,0,2,2,-0.12117502,-0.139359802,-1.016666667
1,5,5,3,0,0,2,2,-0.12117502,-0.139359802,-0.416666667
1,5,5,4,0,0,2,2,-0.12117502,-0.139359802,0.1
0,5,5,5,0,0,3,3,-0.12117502,-0.139359802,0
0,5,5,6,0,0,3,3,-0.12117502,-0.139359802,0
0,5,5,7,0,0,3,3,-0.12117502,-0.139359802,0
0,5,5,8,0,0,3,3,-0.12117502,-0.139359802,0
1,5,6,1,0,0,2,2,-0.121175018,-0.139359802,-0.983333333
1,5,6,2,0,0,2,2,-0.121175018,-0.139359802,-0.566666667
1,5,6,3,0,0,2,2,-0.121175018,-0.139359802,-0.583333333
1,5,6,4,0,0,2,3,-0.121175018,-0.139359802,-0.316666667
0,5,6,5,0,0,3,3,-0.121175018,-0.139359802,0
0,5,6,6,0,0,3,3,-0.121175018,-0.139359802,0
0,5,6,7,0,0,3,3,-0.121175018,-0.139359802,0
0,5,6,8,0,0,3,3,-0.121175018,-0.139359802,0
1,5,7,1,0,0,2,2,-0.121175018,-0.139359802,-0.333333333
1,5,7,2,0,0,2,2,-0.121175018,-0.139359802,-0.083333333
1,5,7,3,0,0,2,2,-0.121175018,-0.139359802,0.416666667
1,5,7,4,0,0,2,3,-0.121175018,-0.139359802,-0.45
0,5,7,5,0,0,3,3,-0.121175018,-0.139359802,0
0,5,7,6,0,0,3,3,-0.121175018,-0.139359802,0
0,5,7,7,0,0,3,3,-0.121175018,-0.139359802,0
0,5,7,8,0,0,3,3,-0.121175018,-0.139359802,0
1,5,8,1,0,0,2,2,-0.145352759,-0.192601349,-0.033333333
1,5,8,2,0,0,2,3,-0.145352759,-0.192601349,-0.566666667
1,5,8,3,1,0,2,2,-0.145352759,-0.192601349,-0.466666667
1,5,8,4,0,0,2,1,-0.145352759,-0.192601349,0.033333333
0,5,8,5,0,0,3,3,-0.145352759,-0.192601349,0
0,5,8,6,0,0,3,3,-0.145352759,-0.192601349,0
0,5,8,7,0,0,3,3,-0.145352759,-0.192601349,0
0,5,8,8,0,0,3,3,-0.145352759,-0.192601349,0
1,5,9,1,0,0,2,2,-0.145352759,-0.19306838,-0.25
1,5,9,2,0,0,3,3,-0.145352759,-0.19306838,-0.466666667
1,5,9,3,0,0,2,2,-0.145352759,-0.19306838,-0.6
1,5,9,4,0,0,2,1,-0.145352759,-0.19306838,-0.216666667
0,5,9,5,0,0,3,3,-0.145352759,-0.19306838,0
0,5,9,6,0,0,3,3,-0.145352759,-0.19306838,0
0,5,9,7,0,0,3,3,-0.145352759,-0.19306838,0
0,5,9,8,0,0,3,3,-0.145352759,-0.19306838,0
1,5,10,1,0,0,2,2,-0.145352759,-0.19306838,-0.416666667
0,5,10,2,0,0,3,3,-0.145352759,-0.19306838,0
0,5,10,3,0,0,3,3,-0.145352759,-0.19306838,0
0,5,10,4,0,0,3,3,-0.145352759,-0.19306838,0
0,5,10,5,0,0,3,3,-0.145352759,-0.19306838,0
0,5,10,6,0,0,3,3,-0.145352759,-0.19306838,0
0,5,10,7,0,0,3,3,-0.145352759,-0.19306838,0
0,5,10,8,0,0,3,3,-0.145352759,-0.19306838,0
1,5,11,1,0,0,2,1,-0.145352759,-0.19306838,0.1
1,5,11,2,0,0,2,3,-0.145352759,-0.19306838,0.45
1,5,11,3,0,0,3,1,-0.145352759,-0.19306838,0.033333333
1,5,11,4,0,0,2,3,-0.145352759,-0.19306838,0.033333333
0,5,11,5,0,0,3,3,-0.145352759,-0.19306838,0
0,5,11,6,0,0,3,3,-0.145352759,-0.19306838,0
0,5,11,7,0,0,3,3,-0.145352759,-0.19306838,0
0,5,11,8,0,0,3,3,-0.145352759,-0.19306838,0
1,5,12,1,0,0,3,3,-0.153412006,-0.196804629,0.666666667
1,5,12,2,0,0,3,1,-0.153412006,-0.196804629,-0.133333333
1,5,12,3,0,0,2,1,-0.153412006,-0.196804629,0.333333333
1,5,12,4,0,0,2,2,-0.153412006,-0.196804629,-0.316666667
1,5,12,5,1,0,2,2,-0.153412006,-0.196804629,-0.833333333
1,5,12,6,0,0,2,2,-0.153412006,-0.196804629,0.866666667
0,5,12,7,0,0,3,3,-0.153412006,-0.196804629,0
0,5,12,8,0,0,3,3,-0.153412006,-0.196804629,0
1,5,13,1,0,0,2,1,-0.153412006,-0.196804629,-0.666666667
1,5,13,2,0,0,2,2,-0.153412006,-0.196804629,-0.45
1,5,13,3,0,0,1,3,-0.153412006,-0.196804629,-0.15
1,5,13,4,0,0,3,3,-0.153412006,-0.196804629,-0.083333333
0,5,13,5,0,0,3,3,-0.153412006,-0.196804629,0
0,5,13,6,0,0,3,3,-0.153412006,-0.196804629,0
0,5,13,7,0,0,3,3,-0.153412006,-0.196804629,0
0,5,13,8,0,0,3,3,-0.153412006,-0.196804629,0
1,5,14,1,0,0,2,2,-0.153412006,-0.196804629,-0.45
1,5,14,2,0,0,2,2,-0.153412006,-0.196804629,-0.65
1,5,14,3,0,0,2,2,-0.153412006,-0.196804629,-0.333333333
1,5,14,4,0,0,2,2,-0.153412006,-0.196804629,-0.166666667
0,5,14,5,0,0,3,3,-0.153412006,-0.196804629,0
0,5,14,6,0,0,3,3,-0.153412006,-0.196804629,0
0,5,14,7,0,0,3,3,-0.153412006,-0.196804629,0
0,5,14,8,0,0,3,3,-0.153412006,-0.196804629,0
1,5,15,1,0,0,2,1,-0.153412006,-0.19680463,-0.45
1,5,15,2,0,0,2,2,-0.153412006,-0.19680463,-0.75
1,5,15,3,0,0,2,2,-0.153412006,-0.19680463,-0.716666667
1,5,15,4,0,0,2,3,-0.153412006,-0.19680463,-0.183333333
0,5,15,5,0,0,3,3,-0.153412006,-0.19680463,0
0,5,15,6,0,0,3,3,-0.153412006,-0.19680463,0
0,5,15,7,0,0,3,3,-0.153412006,-0.19680463,0
0,5,15,8,0,0,3,3,-0.153412006,-0.19680463,0
1,5,16,1,0,0,2,1,-0.293441424,-0.294881162,-0.833333333
1,5,16,2,0,0,2,2,-0.293441424,-0.294881162,-0.333333333
1,5,16,3,0,0,2,2,-0.293441424,-0.294881162,-0.65
1,5,16,4,0,0,2,2,-0.293441424,-0.294881162,-0.5
